date,actual_avg_price_inr_per_kg,predicted_avg_price_inr_per_kg,model_run_date,horizon_days,model_version
2024-07-12,2307.5299999999997,,,,
2024-07-13,2343.41,,,,
2024-07-15,2247.47,,,,
2024-07-16,2125.075,,,,
2024-07-18,2092.925,,,,
2024-07-19,2144.925,,,,
2024-07-20,2181.045,,,,
2024-07-22,2248.84,,,,
2024-07-23,2233.77,,,,
2024-07-24,2298.95,,,,
2024-07-25,2272.7650000000003,,,,
2024-07-26,2245.43,,,,
2024-07-27,2237.63,,,,
2024-07-30,2212.02,,,,
2024-07-31,2206.39,,,,
2024-08-01,2177.1099999999997,,,,
2024-08-02,2265.8050000000003,,,,
2024-08-03,2235.63,,,,
2024-08-05,2221.48,,,,
2024-08-06,2211.99,,,,
2024-08-07,2263.385,,,,
2024-08-08,2253.15,,,,
2024-08-09,2247.61,,,,
2024-08-10,2222.615,,,,
2024-08-12,2240.8199999999997,,,,
2024-08-13,2232.5950000000003,,,,
2024-08-14,2164.2,,,,
2024-08-16,2177.66,,,,
2024-08-17,2168.6,,,,
2024-08-19,2091.17,,,,
2024-08-20,2059.17,,,,
2024-08-21,2085.515,,,,
2024-08-22,2119.285,,,,
2024-08-23,2135.94,,,,
2024-08-24,2165.665,,,,
2024-08-26,2236.93,,,,
2024-08-27,2263.475,,,,
2024-08-28,2273.665,,,,
2024-08-29,2262.35,,,,
2024-08-30,2226.5,,,,
2024-08-31,2286.335,,,,
2024-09-02,2254.135,,,,
2024-09-03,2217.7349999999997,,,,
2024-09-04,2269.29,,,,
2024-09-05,2239.51,,,,
2024-09-06,2236.7650000000003,,,,
2024-09-07,2193.04,,,,
2024-09-09,2194.485,,,,
2024-09-10,2151.925,,,,
2024-09-11,2170.495,,,,
2024-09-12,2165.125,,,,
2024-09-13,2203.37,,,,
2024-09-14,2254.69,,,,
2024-09-16,2262.56,,,,
2024-09-17,2263.0,,,,
2024-09-18,2266.62,,,,
2024-09-19,2346.685,,,,
2024-09-20,2404.75,,,,
2024-09-21,2374.725,,,,
2024-09-23,2364.465,,,,
2024-09-24,2360.975,,,,
2024-09-25,2374.9049999999997,,,,
2024-09-26,2338.68,,,,
2024-09-27,2377.1800000000003,,,,
2024-09-28,2338.625,,,,
2024-09-30,2337.185,,,,
2024-10-01,2281.165,,,,
2024-10-03,2266.145,,,,
2024-10-04,2292.1549999999997,,,,
2024-10-05,2271.995,,,,
2024-10-07,2251.57,,,,
2024-10-08,2228.095,,,,
2024-10-09,2202.3,,,,
2024-10-10,2224.63,,,,
2024-10-11,2202.5950000000003,,,,
2024-10-14,2251.26,,,,
2024-10-15,2289.5699999999997,,,,
2024-10-16,2266.325,,,,
2024-10-17,2298.27,,,,
2024-10-18,2259.3599999999997,,,,
2024-10-19,2302.4,,,,
2024-10-21,2256.5299999999997,,,,
2024-10-22,2268.49,,,,
2024-10-23,2261.8050000000003,,,,
2024-10-24,2271.865,,,,
2024-10-25,2285.2349999999997,,,,
2024-10-26,2254.87,,,,
2024-10-28,2295.8450000000003,,,,
2024-10-29,2336.93,,,,
2024-10-30,2383.7,,,,
2024-11-02,2459.04,,,,
2024-11-04,2365.115,,,,
2024-11-05,2371.88,,,,
2024-11-06,2389.05,,,,
2024-11-07,2490.255,,,,
2024-11-08,2494.82,,,,
2024-11-09,2531.3450000000003,,,,
2024-11-11,2550.6850000000004,,,,
2024-11-12,2620.0299999999997,,,,
2024-11-13,2701.005,,,,
2024-11-14,2782.565,,,,
2024-11-15,2845.2,,,,
2024-11-16,2738.825,,,,
2024-11-18,2865.59,,,,
2024-11-19,2779.145,,,,
2024-11-20,2770.455,,,,
2024-11-21,2756.2799999999997,,,,
2024-11-22,2900.0,,,,
2024-11-23,2992.835,,,,
2024-11-25,2942.455,,,,
2024-11-26,2918.47,,,,
2024-11-27,2949.02,,,,
2024-11-28,2953.3050000000003,,,,
2024-11-29,2981.51,,,,
2024-11-30,2996.5249999999996,,,,
2024-12-02,3025.3199999999997,,,,
2024-12-03,2944.21,,,,
2024-12-04,2940.375,,,,
2024-12-05,2981.35,,,,
2024-12-06,2932.725,,,,
2024-12-07,2919.935,,,,
2024-12-09,2914.26,,,,
2024-12-10,2876.0950000000003,,,,
2024-12-11,2830.79,,,,
2024-12-12,2852.72,,,,
2024-12-13,2890.08,,,,
2024-12-14,2917.41,,,,
2024-12-16,2924.76,,,,
2024-12-17,2889.55,,,,
2024-12-18,2914.355,,,,
2024-12-19,2892.58,,,,
2024-12-20,2914.01,,,,
2024-12-21,2902.55,,,,
2024-12-23,2873.59,,,,
2024-12-24,2880.965,,,,
2024-12-26,2838.52,,,,
2024-12-27,2898.5,,,,
2024-12-28,2892.02,,,,
2024-12-30,2959.41,,,,
2024-12-31,2977.98,,,,
2025-01-01,3006.02,,,,
2025-01-02,3027.51,,,,
2025-01-03,3118.73,,,,
2025-01-04,3145.365,,,,
2025-01-06,3109.9300000000003,,,,
2025-01-07,3144.835,,,,
2025-01-08,3122.995,,,,
2025-01-09,3117.35,,,,
2025-01-10,3113.305,,,,
2025-01-11,3172.21,,,,
2025-01-13,3114.45,,,,
2025-01-16,3117.28,,,,
2025-01-17,3102.4350000000004,,,,
2025-01-18,3064.705,,,,
2025-01-20,3013.215,,,,
2025-01-21,3040.08,,,,
2025-01-22,3017.87,,,,
2025-01-23,3041.135,,,,
2025-01-24,3019.46,,,,
2025-01-25,2995.64,,,,
2025-01-27,2951.455,,,,
2025-01-28,2925.875,,,,
2025-01-29,2988.12,,,,
2025-01-30,2969.9700000000003,,,,
2025-01-31,2963.2749999999996,,,,
2025-02-01,2950.13,,,,
2025-02-03,2891.255,,,,
2025-02-04,2919.25,,,,
2025-02-05,2955.34,,,,
2025-02-06,2985.465,,,,
2025-02-07,2986.19,,,,
2025-02-08,3015.825,,,,
2025-02-10,3072.59,,,,
2025-02-11,3076.4750000000004,,,,
2025-02-12,3017.785,,,,
2025-02-13,2979.15,,,,
2025-02-14,2970.91,,,,
2025-02-15,2931.95,,,,
2025-02-17,2961.78,,,,
2025-02-18,2920.79,,,,
2025-02-19,2920.12,,,,
2025-02-20,2858.38,,,,
2025-02-21,2838.94,,,,
2025-02-22,2835.78,,,,
2025-02-24,2806.495,,,,
2025-02-25,2747.685,,,,
2025-02-26,2675.0649999999996,,,,
2025-02-27,2772.96,,,,
2025-02-28,2852.865,,,,
2025-03-01,2834.02,,,,
2025-03-03,2799.995,,,,
2025-03-04,2782.085,,,,
2025-03-05,2834.24,,,,
2025-03-06,2832.83,,,,
2025-03-07,2842.335,,,,
2025-03-08,2787.8900000000003,,,,
2025-03-10,2724.385,,,,
2025-03-11,2688.955,,,,
2025-03-12,2598.295,,,,
2025-03-13,2706.08,,,,
2025-03-14,2665.96,,,,
2025-03-15,2648.27,,,,
2025-03-17,2554.77,,,,
2025-03-18,2513.74,,,,
2025-03-19,2551.645,,,,
2025-03-20,2578.31,,,,
2025-03-21,2654.535,,,,
2025-03-22,2570.75,,,,
2025-03-24,2620.04,,,,
2025-03-25,2578.49,,,,
2025-03-26,2733.225,,,,
2025-03-27,2774.435,,,,
2025-03-28,2780.315,,,,
2025-03-29,2772.7,,,,
2025-04-01,2773.05,,,,
2025-04-02,2713.705,,,,
2025-04-03,2697.1850000000004,,,,
2025-04-04,2663.235,,,,
2025-04-05,2604.525,,,,
2025-04-07,2596.565,,,,
2025-04-08,2574.11,,,,
2025-04-09,2544.505,,,,
2025-04-10,2520.125,,,,
2025-04-11,2477.075,,,,
2025-04-12,2467.06,,,,
2025-04-15,2512.31,,,,
2025-04-16,2535.12,,,,
2025-04-17,2686.44,,,,
2025-04-19,2580.83,,,,
2025-04-21,2584.67,,,,
2025-04-22,2570.655,,,,
2025-04-23,2508.54,,,,
2025-04-24,2470.34,,,,
2025-04-25,2472.215,,,,
2025-04-26,2353.91,,,,
2025-04-28,2281.355,,,,
2025-04-29,2158.6949999999997,,,,
2025-04-30,2297.77,,,,
2025-05-01,2299.285,,,,
2025-05-02,2256.815,,,,
2025-05-03,2159.05,,,,
2025-05-05,2191.77,,,,
2025-05-06,2119.1099999999997,,,,
2025-05-07,2171.255,,,,
2025-05-08,2024.71,,,,
2025-05-09,2035.065,,,,
2025-05-10,2042.155,,,,
2025-05-12,2077.52,,,,
2025-05-13,2104.28,,,,
2025-05-14,2189.25,,,,
2025-05-15,2262.6800000000003,,,,
2025-05-16,2459.3199999999997,,,,
2025-05-17,2263.9300000000003,,,,
2025-05-19,2181.755,,,,
2025-05-20,2234.0950000000003,,,,
2025-05-21,2144.965,,,,
2025-05-22,2104.73,,,,
2025-05-23,2275.81,,,,
2025-05-24,2187.675,,,,
2025-05-26,2259.01,,,,
2025-05-27,2181.98,,,,
2025-05-28,2298.715,,,,
2025-05-29,2376.895,,,,
2025-05-30,2355.5950000000003,,,,
2025-05-31,2361.59,,,,
2025-06-02,2369.935,,,,
2025-06-03,2374.565,,,,
2025-06-04,2442.745,,,,
2025-06-05,2302.375,,,,
2025-06-07,2463.635,,,,
2025-06-09,2410.635,,,,
2025-06-10,2427.1549999999997,,,,
2025-06-11,2335.815,,,,
2025-06-12,2443.71,,,,
2025-06-13,2414.9049999999997,,,,
2025-06-14,2500.8450000000003,,,,
2025-06-16,2369.825,,,,
2025-06-17,2405.57,,,,
2025-06-18,2486.23,,,,
2025-06-19,2518.7200000000003,,,,
2025-06-20,2450.77,,,,
2025-06-21,2521.035,,,,
2025-06-23,2494.4300000000003,,,,
2025-06-24,2597.685,,,,
2025-06-25,2489.115,,,,
2025-06-26,2611.9449999999997,,,,
2025-06-27,2676.9700000000003,,,,
2025-06-28,2673.295,,,,
2025-06-30,2463.575,,,,
2025-07-01,2593.56,,,,
2025-07-02,2500.125,,,,
2025-07-03,2525.65,,,,
2025-07-04,2446.9049999999997,,,,
2025-07-05,2472.755,,,,
2025-07-07,2463.625,,,,
2025-07-08,2459.7,,,,
2025-07-09,2497.375,,,,
2025-07-10,2598.0699999999997,,,,
2025-07-11,2563.795,,,,
2025-07-12,2614.99,,,,
2025-07-14,2547.115,,,,
2025-07-15,2616.51,,,,
2025-07-16,2633.87,,,,
2025-07-17,2616.6000000000004,,,,
2025-07-18,2555.1549999999997,,,,
2025-07-19,2638.7349999999997,,,,
2025-07-21,2611.285,,,,
2025-07-22,2640.75,,,,
2025-07-23,2680.535,,,,
2025-07-24,2658.3500000000004,,,,
2025-07-25,2737.625,,,,
2025-07-26,2705.545,,,,
2025-07-28,2754.5950000000003,,,,
2025-07-29,2743.27,,,,
2025-07-30,2725.2650000000003,,,,
2025-07-31,2669.96,,,,
2025-08-01,2738.7,,,,
2025-08-02,2673.425,,,,
2025-08-04,2577.82,,,,
2025-08-05,2527.515,,,,
2025-08-06,2575.6899999999996,,,,
2025-08-07,2543.725,,,,
2025-08-08,2598.96,,,,
2025-08-09,2503.6,,,,
2025-08-11,2476.165,,,,
2025-08-12,2449.335,,,,
2025-08-13,2423.335,,,,
2025-08-14,2379.2,,,,
2025-08-16,2426.43,,,,
2025-08-18,2436.9399999999996,,,,
2025-08-19,2430.7650000000003,,,,
2025-08-20,2390.27,,,,
2025-08-21,2466.045,,,,
2025-08-22,2495.1549999999997,,,,
2025-08-23,2514.685,,,,
2025-08-25,2514.0299999999997,,,,
2025-08-26,2593.83,,,,
2025-08-28,2495.885,,,,
2025-08-29,2469.8450000000003,,,,
2025-08-30,2475.3199999999997,,,,
2025-09-01,2485.5299999999997,,,,
2025-09-02,2501.585,,,,
2025-09-03,2511.285,,,,
2025-09-04,2471.815,,,,
2025-09-06,2583.275,,,,
2025-09-08,2547.59,,,,
2025-09-09,2582.51,,,,
2025-09-10,2562.83,,,,
2025-09-11,2531.195,,,,
2025-09-12,2568.275,,,,
2025-09-13,2543.255,,,,
2025-09-15,2493.225,,,,
2025-09-16,2566.8199999999997,,,,
2025-09-17,2537.505,,,,
2025-09-18,2531.355,,,,
2025-09-19,2539.08,,,,
2025-09-20,2530.265,,,,
2025-09-22,2488.5,,,,
2025-09-23,2449.35,,,,
2025-09-24,2425.0,,,,
2025-09-25,2411.715,,,,
2025-09-26,2396.995,,,,
2025-09-27,2363.21,,,,
2025-09-29,2385.75,,,,
2025-09-30,2401.0150000000003,,,,
2025-10-01,2461.85,,,,
2025-10-03,2411.455,,,,
2025-10-04,2377.4049999999997,,,,
2025-10-06,2391.45,,,,
2025-10-07,2368.7200000000003,,,,
2025-10-08,2396.665,,,,
2025-10-09,2404.325,,,,
2025-10-10,2429.175,,,,
2025-10-11,2475.6,,,,
2025-10-13,2492.83,,,,
2025-10-14,2488.3,,,,
2025-10-15,2448.235,,,,
2025-10-16,2485.0,,,,
2025-10-17,2475.79,,,,
2025-10-18,2519.495,,,,
2025-10-21,2643.195,,,,
2025-10-22,2541.2650000000003,,,,
2025-10-23,2459.0299999999997,,,,
2025-10-24,2435.6000000000004,,,,
2025-10-27,2490.545,,,,
2025-10-28,2471.67,,,,
2025-10-29,2485.74,,,,
2025-10-30,2485.55,,,,
2025-10-31,2504.085,,,,
2025-11-01,2524.05,,,,
2025-11-03,2465.075,,,,
2025-11-04,2485.0,,,,
2025-11-06,2500.615,,,,
2025-11-07,2484.955,,,,
2025-11-08,2486.815,,,,
2025-11-10,2484.175,,,,
2025-11-11,2449.6099999999997,,,,
2025-11-12,2424.0,,,,
2025-11-13,2454.005,,,,
2025-11-14,2432.085,,,,
2025-11-15,2389.04,,,,
2025-11-17,2412.085,,,,
2025-11-18,2450.175,,,,
2025-11-19,2451.165,,,,
2025-11-20,2490.1949999999997,,,,
2025-11-21,2505.36,,,,
2025-11-22,2436.6,,,,
2025-11-24,2436.035,,,,
2025-11-25,2395.6,,,,
2025-11-26,2380.255,,,,
2025-11-27,2382.665,,,,
2025-11-28,2378.24,,,,
2025-11-29,2415.1949999999997,,,,
2025-12-01,2398.93,,,,
2025-12-02,2368.4049999999997,,,,
2025-12-03,2398.515,,,,
2025-12-04,2402.025,,,,
2025-12-05,2379.5699999999997,,,,
2025-12-06,2400.3050000000003,,,,
2025-12-08,2370.885,,,,
2025-12-10,2398.06,,,,
2025-12-11,2400.7799999999997,,,,
2025-12-12,2373.855,,,,
2025-12-13,2386.0,,,,
2025-12-15,2427.57,,,,
2025-12-16,2437.76,,,,
2025-12-17,2428.215,,,,
2025-12-18,2431.545,,,,
2025-12-19,2444.295,,,,
2025-12-20,2417.51,,,,
2025-12-22,2468.715,,,,
2025-12-23,2431.505,,,,
2025-12-24,2407.2349999999997,,,,
2025-12-26,2428.385,,,,
2025-12-27,2463.7200000000003,,,,
2025-12-29,2435.7200000000003,,,,
2025-12-30,2453.52,,,,
2025-12-31,2472.83,,,,
2026-01-01,2443.355,,,,
2026-01-02,2462.005,,,,
2026-01-03,2513.895,,,,
2026-01-05,2516.555,,,,
2026-01-06,2508.29,,,,
2026-01-07,2522.2200000000003,,,,
2026-01-08,2529.9,,,,
2026-01-09,2523.475,,,,
2026-01-10,2558.3050000000003,,,,
2026-01-12,2526.62,,,,
2026-01-13,2462.91,,,,
2026-01-14,2470.755,,,,
2026-01-16,2468.9700000000003,,,,
2026-01-17,2443.3599999999997,,,,
2026-01-19,2478.0550000000003,,,,
2026-01-20,2490.865,,,,
2026-01-21,2457.955,,,,
2026-01-22,2462.895,,,,
2026-01-23,2544.25,,,,
2026-01-24,2497.18,,,,
2026-01-27,2452.6,,,,
2026-01-28,2451.675,,,,
2026-01-29,2467.13,,,,
2026-01-30,2426.61,,,,
2026-01-31,2465.965,,,,
2026-02-02,2450.8,,,,
2026-02-03,2409.83,,,,
2026-02-04,2479.17,,,,
2026-02-05,2483.915,,,,
2026-02-06,2504.66,,,,
2026-02-20,2448.0699999999997,,,,
